metric,measure,year,location,cause,val,upper,lower,,,,,,
Rate,Deaths,2001,Federal Democratic Republic of Ethiopia,Interpersonal violence,12.094513139834396,13.616027453620003,10.675582154664102,,,,,,
Rate,Deaths,2013,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.064213845,0.070829601,0.058432732,,,,,,
Rate,Deaths,2004,Federal Democratic Republic of Ethiopia,Interpersonal violence,10.49757385,11.858261353241023,9.202297103187664,,,,,,
Rate,Deaths,2013,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.4510563637121464,0.5225682005656728,0.39242282379012605,,,,,,
Rate,Deaths,2003,Federal Democratic Republic of Ethiopia,Interpersonal violence,11.397180132564516,12.914839608613963,10.051866260747174,,,,,,
Rate,Deaths,2014,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.05882715,0.06488624,0.053513450522336095,,,,,,
Rate,Deaths,2014,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.3350580120514353,0.37416575386815265,0.2999913928427721,,,,,,
Rate,Deaths,2006,Federal Democratic Republic of Ethiopia,Interpersonal violence,9.966933989092922,11.216921222409999,8.877397618,,,,,,
Rate,Deaths,2005,Federal Democratic Republic of Ethiopia,Interpersonal violence,10.142555208240823,11.561102619928658,8.944141787,,,,,,
Rate,Deaths,2015,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.23147791724241137,0.2545984712465842,0.2104295489687659,,,,,,
Rate,Deaths,2015,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.4937187372301495,0.557149226,0.44470611872991156,,,,,,
Rate,Deaths,2016,Federal Democratic Republic of Ethiopia,Police conflict and executions,1.268370811272423,1.3947215352886733,1.153384154,,,,,,
Rate,Deaths,2016,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.6613167451177792,0.7384921827676981,0.5936485009668326,,,,,,
Rate,Deaths,2007,Federal Democratic Republic of Ethiopia,Interpersonal violence,9.287572406652908,10.37356134,8.233763065609038,,,,,,
Rate,Deaths,2017,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.26698137072121136,0.2936125323739003,0.24271930493009714,,,,,,
Rate,Deaths,2017,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.7239093402783122,0.7841409550941681,0.6687067633954277,,,,,,
Rate,Deaths,2009,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.724134754818078,9.783445472981397,7.754968225584398,,,,,,
Rate,Deaths,2018,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.5390561790311885,0.59277393,0.49014568725575763,,,,,,
Rate,Deaths,2008,Federal Democratic Republic of Ethiopia,Interpersonal violence,9.172199536202795,10.31390066878752,8.070578368725059,,,,,,
Rate,Deaths,2018,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.9669649076459875,1.0727433774416535,0.8729943939768081,,,,,,
Rate,Deaths,2019,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.18054442865047202,0.19858964339089186,0.16414538488888578,,,,,,
Rate,Deaths,2021,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.5080732607306686,0.5587087681457317,0.461966601,,,,,,
Rate,Deaths,2021,Federal Democratic Republic of Ethiopia,Conflict and terrorism,11.702872891390331,21.439549893187465,5.769880763001618,,,,,,
Rate,Deaths,2013,Federal Democratic Republic of Ethiopia,Interpersonal violence,7.933454600875214,8.812031855,7.0631335064071035,,,,,,
Rate,Deaths,2011,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.123807097,9.018022996,7.283741504,,,,,,
Rate,Deaths,2019,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.5770777654972202,0.6799227865708067,0.49155404617970155,,,,,,
Rate,Deaths,2010,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.326996697089285,9.232436099,7.328563256,,,,,,
Rate,Deaths,1996,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.000212143,0.001097054,5.554712515079087e-05,,,,,,
Rate,Deaths,2012,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.241558636659628,9.083923554146336,7.340795319948917,,,,,,
Rate,Deaths,1996,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.3004675819476912,0.3727194051534597,0.25291067155420216,,,,,,
Rate,Deaths,2002,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.12186943032802502,0.13408242443755766,0.11089684348239326,,,,,,
Rate,Deaths,1993,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.00022816,0.001172191,6.490846478489607e-05,,,,,,
Rate,Deaths,2014,Federal Democratic Republic of Ethiopia,Interpersonal violence,7.930992454411899,8.883214769577258,7.004391806515094,,,,,,
Rate,Deaths,2002,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.8718040338699373,1.2186478261854716,0.6682713505113824,,,,,,
Rate,Deaths,1993,Federal Democratic Republic of Ethiopia,Conflict and terrorism,0.10917329546328701,0.1091732954632874,0.1091732954632874,,,,,,
Rate,Deaths,2020,Federal Democratic Republic of Ethiopia,Police conflict and executions,0.5220870808276694,0.5741169051870547,0.4747156142224498,,,,,,
Rate,Deaths,2016,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.118901782077677,9.413661645769505,7.172584202,,,,,,
Rate,Deaths,2020,Federal Democratic Republic of Ethiopia,Conflict and terrorism,4.078147284107013,5.649227598,2.8789356060400717,,,,,,
Rate,Deaths,2015,Federal Democratic Republic of Ethiopia,Interpersonal violence,7.9449841624111075,9.027838230043015,6.861497224,,,,,,
Rate,Deaths,2018,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.087462729631737,9.415978274063672,7.0215422589599585,,,,,,
Rate,Deaths,2019,Federal Democratic Republic of Ethiopia,Interpersonal violence,7.757301312989913,9.004826478501462,6.570193594741588,,,,,,
Rate,Deaths,2017,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.182627445586904,9.484321256712358,7.091509996147339,,,,,,
Rate,Deaths,1996,Federal Democratic Republic of Ethiopia,Interpersonal violence,13.996246089797715,16.184617574683532,11.656413854462006,,,,,,
Rate,Deaths,2021,Federal Democratic Republic of Ethiopia,Interpersonal violence,7.8573140825063685,9.316161292998176,6.620806828064378,,,,,,
Rate,Deaths,2002,Federal Democratic Republic of Ethiopia,Interpersonal violence,12.199795083240593,13.656932069106551,10.732182733390552,,,,,,
Rate,Deaths,2020,Federal Democratic Republic of Ethiopia,Interpersonal violence,8.258175784543685,9.685788970706337,7.018101371848605,,,,,,
Rate,Deaths,1993,Federal Democratic Republic of Ethiopia,Interpersonal violence,14.86477432910822,17.268852751420592,12.157633015812728,,,,,,
Rate,Deaths,1980,Global,Police conflict and executions,0.1239620166332553,0.17976855684711743,0.084423265,,,,,,
Rate,Deaths,1980,Global,Interpersonal violence,6.350904112508873,6.646424548046592,6.065357502,,,,,,
Rate,Deaths,1980,Global,Conflict and terrorism,3.0321169747330883,6.015063654604154,1.7861837010159327,,,,,,
Rate,Deaths,1983,Global,Police conflict and executions,0.11672702772674846,0.16967581189317346,0.077989764,,,,,,
Rate,Deaths,1983,Global,Conflict and terrorism,4.9819505785299985,9.353938959274686,3.047703481393899,,,,,,
Rate,Deaths,1983,Global,Interpersonal violence,6.144495737667107,6.415267212584813,5.892241338731765,,,,,,
Rate,Deaths,1981,Global,Interpersonal violence,6.315617309773157,6.603281431693088,6.026232948981765,,,,,,
Rate,Deaths,1981,Global,Police conflict and executions,0.12142859137016739,0.1763181293285437,0.080173562,,,,,,
Rate,Deaths,1981,Global,Conflict and terrorism,3.5219857751630013,6.516166981615859,2.165488504640655,,,,,,
Rate,Deaths,1982,Global,Interpersonal violence,6.191359354138935,6.466615036,5.912377221015881,,,,,,
Rate,Deaths,1982,Global,Police conflict and executions,0.12172397744180237,0.1817608974540439,0.082549705,,,,,,
Rate,Deaths,1982,Global,Conflict and terrorism,6.245214665734435,12.34414214949332,3.683304656034717,,,,,,
Rate,Deaths,1985,Global,Interpersonal violence,6.155720642706212,6.390441734568163,5.949347015802111,,,,,,
Rate,Deaths,1987,Global,Interpersonal violence,6.152846793865817,6.374098436735839,5.937239076649581,,,,,,
Rate,Deaths,1987,Global,Police conflict and executions,0.11965087303655246,0.17204715191595218,0.077850753,,,,,,
Rate,Deaths,1985,Global,Police conflict and executions,0.12236908161206393,0.16387380898479983,0.085259959,,,,,,
Rate,Deaths,1985,Global,Conflict and terrorism,4.686165002441386,9.366365572,2.6801910104655993,,,,,,
Rate,Deaths,1987,Global,Conflict and terrorism,4.164528530231041,7.265537963,2.7845234794855758,,,,,,
Rate,Deaths,1986,Global,Police conflict and executions,0.15124911748115355,0.33723817520851085,0.085938929,,,,,,
Rate,Deaths,1986,Global,Interpersonal violence,6.115086485761221,6.3492984330142574,5.893847010937885,,,,,,
Rate,Deaths,1984,Global,Interpersonal violence,6.1609153795933995,6.3864458741677925,5.908367831982049,,,,,,
Rate,Deaths,1986,Global,Conflict and terrorism,6.303898065,10.926792376974738,4.248757029412604,,,,,,
Rate,Deaths,1984,Global,Police conflict and executions,0.10401392075475693,0.1423573031862341,0.069510236,,,,,,
Rate,Deaths,1984,Global,Conflict and terrorism,5.105899455508904,11.719455606748264,2.427784560555772,,,,,,
Rate,Deaths,1988,Global,Interpersonal violence,6.273540472966965,6.500280584708693,6.062457958883837,,,,,,
Rate,Deaths,1988,Global,Police conflict and executions,0.15677083731391753,0.2144362788294395,0.11085521980356733,,,,,,
Rate,Deaths,1988,Global,Conflict and terrorism,3.2669453272019267,6.667702177990321,2.009222585049087,,,,,,
Rate,Deaths,1990,Global,Interpersonal violence,6.741594291541876,6.9608113831475835,6.522266857089374,,,,,,
Rate,Deaths,1990,Global,Police conflict and executions,0.11488918305268524,0.14910910443379008,0.06758977,,,,,,
Rate,Deaths,1990,Global,Conflict and terrorism,2.181242257352087,2.381971020014125,2.0201308148944235,,,,,,
Rate,Deaths,1989,Global,Police conflict and executions,0.1600580448697688,0.2073188915169848,0.11293655597277809,,,,,,
Rate,Deaths,1992,Global,Interpersonal violence,7.2104082969640855,7.411872199197094,7.000631625120726,,,,,,
Rate,Deaths,1989,Global,Conflict and terrorism,1.6427631484867893,1.9386536506033176,1.449174271469344,,,,,,
Rate,Deaths,1992,Global,Police conflict and executions,0.11749306154536023,0.15043644038710713,0.06861602,,,,,,
Rate,Deaths,1989,Global,Interpersonal violence,6.537426541519373,6.766677236,6.322124017,,,,,,
Rate,Deaths,1992,Global,Conflict and terrorism,1.1897577516058504,1.337153027,1.071334413447455,,,,,,
Rate,Deaths,1991,Global,Police conflict and executions,0.12011982502623447,0.15518406718786584,0.069656629,,,,,,
Rate,Deaths,1991,Global,Interpersonal violence,6.870913888,7.086856472423314,6.6621162118545545,,,,,,
Rate,Deaths,1991,Global,Conflict and terrorism,1.570353872429483,1.7475466797452976,1.423417197172369,,,,,,
Rate,Deaths,1994,Global,Police conflict and executions,0.1233873125862013,0.14917496043711342,0.076981421,,,,,,
Rate,Deaths,1994,Global,Conflict and terrorism,10.41483677043249,17.024855456935196,6.106920231236693,,,,,,
Rate,Deaths,1994,Global,Interpersonal violence,7.572248154404106,7.783251768719302,7.373033559388906,,,,,,
Rate,Deaths,1997,Global,Police conflict and executions,0.12251694603517399,0.14493043034009626,0.089519711,,,,,,
Rate,Deaths,1997,Global,Conflict and terrorism,1.6732443128658248,2.089287020273583,1.3570953977596583,,,,,,
Rate,Deaths,1997,Global,Interpersonal violence,6.961021866096901,7.133399812580666,6.779041097801197,,,,,,
Rate,Deaths,1995,Global,Interpersonal violence,7.463931956729864,7.664662148415694,7.266152802628244,,,,,,
Rate,Deaths,1995,Global,Police conflict and executions,0.11651890417939174,0.1410405970037558,0.076907271,,,,,,
Rate,Deaths,1995,Global,Conflict and terrorism,1.1782198306781504,1.3452464885415722,1.0587727626495071,,,,,,
Rate,Deaths,1998,Global,Interpersonal violence,6.977851148,7.159333458664117,6.798809283092596,,,,,,
Rate,Deaths,1998,Global,Police conflict and executions,0.1132898406370767,0.1337007429569776,0.085833044,,,,,,
Rate,Deaths,1998,Global,Conflict and terrorism,1.8620473787967313,2.154645596148538,1.6315479173498098,,,,,,
Rate,Deaths,2000,Global,Interpersonal violence,7.153476730908462,7.349540617663297,6.977656852436099,,,,,,
Rate,Deaths,2000,Global,Police conflict and executions,0.11301692476584867,0.13314871459239133,0.090129299,,,,,,
Rate,Deaths,2003,Global,Police conflict and executions,0.10062404745990682,0.12776218380664908,0.084238647,,,,,,
Rate,Deaths,2003,Global,Conflict and terrorism,1.085786636682059,1.201994005725924,0.9831563851881853,,,,,,
Rate,Deaths,2000,Global,Conflict and terrorism,1.968843593319968,2.8397352321174054,1.6579473004860823,,,,,,
Rate,Deaths,2003,Global,Interpersonal violence,6.911586072038168,7.066926730308371,6.752535735243347,,,,,,
Rate,Deaths,1999,Global,Interpersonal violence,7.046841805385623,7.218202870241158,6.875850392128856,,,,,,
Rate,Deaths,2001,Global,Interpersonal violence,7.118557116270889,7.298746786267389,6.949112107379995,,,,,,
Rate,Deaths,1999,Global,Police conflict and executions,0.11434975647957377,0.13627019991802422,0.089883104,,,,,,
Rate,Deaths,1999,Global,Conflict and terrorism,2.164565068392655,5.5673722131477605,1.3127019278223355,,,,,,
Rate,Deaths,2001,Global,Police conflict and executions,0.12654499510007902,0.14913210700179583,0.10550102049353938,,,,,,
Rate,Deaths,2001,Global,Conflict and terrorism,1.0741139324217026,1.3270050219273533,0.8979997771007607,,,,,,
Rate,Deaths,2004,Global,Interpersonal violence,6.764410421156573,6.937199411406258,6.611257348573207,,,,,,
Rate,Deaths,2004,Global,Police conflict and executions,0.11227771815643672,0.13993726648087196,0.09569101,,,,,,
Rate,Deaths,2004,Global,Conflict and terrorism,1.1025444915115348,1.2215626945092735,0.9989126921409669,,,,,,
Rate,Deaths,2006,Global,Police conflict and executions,0.10115904570516476,0.13616792034538078,0.091320005,,,,,,
Rate,Deaths,2005,Global,Police conflict and executions,0.10461960020738442,0.13512641366681352,0.091885215,,,,,,
Rate,Deaths,2006,Global,Interpersonal violence,6.361650043990898,6.520498704760319,6.214451595571442,,,,,,
Rate,Deaths,2006,Global,Conflict and terrorism,1.1241452372520404,1.286449952688416,0.9866012325601552,,,,,,
Rate,Deaths,2005,Global,Conflict and terrorism,0.9142214150453584,1.019768826150272,0.8224293508430479,,,,,,
Rate,Deaths,2008,Global,Police conflict and executions,0.10364508253043374,0.1430678687923449,0.094337456,,,,,,
Rate,Deaths,2008,Global,Interpersonal violence,6.1447875204724856,6.318780732544297,5.994688400927046,,,,,,
Rate,Deaths,2008,Global,Conflict and terrorism,0.9689998051768964,1.106400966273508,0.8697339353093088,,,,,,
Rate,Deaths,2005,Global,Interpersonal violence,6.605146500218123,6.778052347787961,6.458723497969944,,,,,,
Rate,Deaths,2007,Global,Police conflict and executions,0.11061035383777591,0.14815745009491654,0.10018042159519958,,,,,,
Rate,Deaths,2007,Global,Conflict and terrorism,1.057824053160423,1.197534202303573,0.9408360111765438,,,,,,
Rate,Deaths,2007,Global,Interpersonal violence,6.182284179438518,6.350977803511831,6.028458860069781,,,,,,
Rate,Deaths,2010,Global,Interpersonal violence,5.977745374866416,6.161189576294699,5.813687110004847,,,,,,
Rate,Deaths,2010,Global,Conflict and terrorism,0.7928668328900101,0.8662191932109223,0.7269244901503831,,,,,,
Rate,Deaths,2009,Global,Interpersonal violence,6.113793192,6.2869269032976325,5.953617682784548,,,,,,
Rate,Deaths,2009,Global,Police conflict and executions,0.1133728488234659,0.1541863854441234,0.10348081372389287,,,,,,
Rate,Deaths,2009,Global,Conflict and terrorism,1.0244153175706605,1.1353974152334239,0.9317534074780578,,,,,,
Rate,Deaths,2011,Global,Police conflict and executions,0.1583932128494123,0.20119062838512505,0.14583693025438216,,,,,,
Rate,Deaths,2011,Global,Conflict and terrorism,0.9060201068440153,0.9933286124849043,0.8282707570935521,,,,,,
Rate,Deaths,2010,Global,Police conflict and executions,0.1270980329484065,0.169394859,0.11639399652188444,,,,,,
Rate,Deaths,2013,Global,Interpersonal violence,5.666385800998256,5.848677072237338,5.498084745298973,,,,,,
Rate,Deaths,2013,Global,Police conflict and executions,0.15318732094449747,0.19587659469302582,0.1410059599600357,,,,,,
Rate,Deaths,2011,Global,Interpersonal violence,5.819368697,5.996140400663327,5.656306307419147,,,,,,
Rate,Deaths,2013,Global,Conflict and terrorism,1.615689722182294,1.780551216848597,1.467978684116605,,,,,,
Rate,Deaths,2012,Global,Interpersonal violence,5.793959624914841,5.989653954172197,5.637382733977286,,,,,,
Rate,Deaths,2015,Global,Police conflict and executions,0.14959218172047742,0.1945598359240277,0.13704339340067562,,,,,,
